time,ip_address,packets_input,packets_output,packets_dropped
2023-06-02 07:24:04,67.176.52.206,1236578,642584,50897
2023-06-02 07:26:05,67.176.52.206,1237036,642903,50983
2023-06-02 07:28:05,67.176.52.206,1237642,643265,51068
2023-06-02 07:30:05,67.176.52.206,1238126,643591,51158
2023-06-02 07:32:05,67.176.52.206,1238713,643955,51247
2023-06-02 07:34:05,67.176.52.206,1239290,644325,51342
2023-06-02 07:36:05,67.176.52.206,1239736,644617,51433
2023-06-02 07:38:04,67.176.52.206,1240538,645112,51522
2023-06-02 07:40:05,67.176.52.206,1241022,645416,51612
2023-06-02 07:42:04,67.176.52.206,1241606,645835,51700
2023-06-02 07:44:05,67.176.52.206,1242225,646274,51790
2023-06-02 07:46:04,67.176.52.206,1242782,646578,51887
2023-06-02 07:48:05,67.176.52.206,1243419,646989,51977
2023-06-02 07:50:05,67.176.52.206,1243726,647208,52078
2023-06-02 07:52:05,67.176.52.206,1244304,647585,52167
2023-06-02 07:54:05,67.176.52.206,1244869,647934,52249
2023-06-02 07:56:04,67.176.52.206,1245497,648261,52332
2023-06-02 07:58:05,67.176.52.206,1245929,648580,52424
2023-06-02 08:00:04,67.176.52.206,1246302,648860,52513
2023-06-02 08:02:05,67.176.52.206,1246755,649205,52592
2023-06-02 08:04:04,67.176.52.206,1247278,649554,52685
2023-06-02 08:06:05,67.176.52.206,1247848,649887,52788
2023-06-02 08:08:05,67.176.52.206,1248370,650252,52877
2023-06-02 08:10:05,67.176.52.206,1250671,652166,52972
2023-06-02 08:12:05,67.176.52.206,1256281,653940,53077
2023-06-02 08:14:04,67.176.52.206,1257407,654733,53173
2023-06-02 08:16:05,67.176.52.206,1258724,655437,53271
2023-06-02 08:18:04,67.176.52.206,1273114,666594,53384
2023-06-02 08:20:05,67.176.52.206,1274543,667265,53477
2023-06-02 08:22:05,67.176.52.206,1275887,668303,53567
2023-06-02 08:24:05,67.176.52.206,1283736,672649,53683
2023-06-02 08:26:05,67.176.52.206,1299349,675240,53773
2023-06-02 08:28:04,67.176.52.206,1307692,676743,53855
2023-06-02 08:30:05,67.176.52.206,1308471,677264,53947
2023-06-02 08:32:04,67.176.52.206,1318727,679122,54035
2023-06-02 08:34:05,67.176.52.206,1325654,680312,54136
2023-06-02 08:36:04,67.176.52.206,1330827,681420,54236
2023-06-02 08:38:05,67.176.52.206,1334673,682165,54320
2023-06-02 08:40:05,67.176.52.206,1338763,683014,54418
2023-06-02 08:42:05,67.176.52.206,1342985,683854,54500
2023-06-02 08:44:05,67.176.52.206,1346918,684643,54589
2023-06-02 08:46:04,67.176.52.206,1350555,685437,54680
2023-06-02 08:48:05,67.176.52.206,1353795,686336,54768
2023-06-02 08:50:04,67.176.52.206,1366971,688580,54873
2023-06-02 08:52:05,67.176.52.206,1380886,690556,54964
2023-06-02 08:54:05,67.176.52.206,1389452,693001,55064
2023-06-02 08:56:05,67.176.52.206,1401712,699005,55160
2023-06-02 08:58:05,67.176.52.206,1410213,704265,55254
2023-06-02 09:00:04,67.176.52.206,1413025,706852,55381
2023-06-02 09:02:06,67.176.52.206,1414458,707751,55460
2023-06-02 09:04:05,67.176.52.206,1416329,708879,55553
2023-06-02 09:06:05,67.176.52.206,1417548,709658,55654
2023-06-02 09:08:04,67.176.52.206,1418214,710144,55742
2023-06-02 09:10:05,67.176.52.206,1419534,711132,55832
2023-06-02 09:12:04,67.176.52.206,1427945,715603,55943
2023-06-02 09:14:05,67.176.52.206,1429432,716998,56043
2023-06-02 09:16:04,67.176.52.206,1437826,718798,56138
2023-06-02 09:18:05,67.176.52.206,1481635,727177,56242
2023-06-02 09:20:05,67.176.52.206,1502322,729890,56343
2023-06-02 09:22:05,67.176.52.206,1510821,731911,56438
2023-06-02 09:24:05,67.176.52.206,1511328,732375,56520
2023-06-02 09:26:04,67.176.52.206,1512293,732937,56604
2023-06-02 09:28:05,67.176.52.206,1515586,733842,56689
2023-06-02 09:30:04,67.176.52.206,1519834,735147,56780
2023-06-02 09:32:05,67.176.52.206,1533424,737220,56869
2023-06-02 09:34:05,67.176.52.206,1537536,738189,56960
2023-06-02 09:36:05,67.176.52.206,1542871,739160,57060
2023-06-02 09:38:05,67.176.52.206,1546229,739978,57151
2023-06-02 09:40:04,67.176.52.206,1550290,740927,57238
2023-06-02 09:42:05,67.176.52.206,1554457,741863,57326
2023-06-02 09:44:04,67.176.52.206,1558339,742740,57416
2023-06-02 09:46:05,67.176.52.206,1574018,745717,57512
2023-06-02 09:48:04,67.176.52.206,1580026,746999,57602
2023-06-02 09:50:05,67.176.52.206,1584032,747902,57699
2023-06-02 09:52:05,67.176.52.206,1592905,749908,57786
2023-06-02 09:54:05,67.176.52.206,1602261,751362,57876
2023-06-02 09:56:05,67.176.52.206,1615104,753889,57958
2023-06-02 09:58:04,67.176.52.206,1615648,754402,58057
2023-06-02 10:00:05,67.176.52.206,1626152,756773,58153
2023-06-02 10:02:04,67.176.52.206,1633509,758009,58253
2023-06-02 10:04:05,67.176.52.206,1638467,759052,58348
2023-06-02 10:06:04,67.176.52.206,1639192,759693,58441
2023-06-02 10:08:05,67.176.52.206,1645819,761005,58545
2023-06-02 10:10:05,67.176.52.206,1651444,762103,58643
2023-06-02 10:12:05,67.176.52.206,1656511,763302,58753
2023-06-02 10:14:05,67.176.52.206,1661370,764288,58857
2023-06-02 10:16:04,67.176.52.206,1667786,765471,58953
2023-06-02 10:18:05,67.176.52.206,1671220,766461,59042
2023-06-02 10:20:04,67.176.52.206,1675834,767401,59139
2023-06-02 10:22:05,67.176.52.206,1680072,768448,59223
2023-06-02 10:24:05,67.176.52.206,1680605,768923,59312
2023-06-02 10:26:05,67.176.52.206,1681080,769330,59414
2023-06-02 10:28:05,67.176.52.206,1681736,769968,59508
2023-06-02 10:30:05,67.176.52.206,1682198,770352,59597
2023-06-02 10:32:05,67.176.52.206,1682743,770829,59689
2023-06-02 10:34:04,67.176.52.206,1686979,774455,59789
2023-06-02 10:36:05,67.176.52.206,1694626,780665,59894
2023-06-02 10:38:04,67.176.52.206,1697835,783454,60051
2023-06-02 10:40:05,67.176.52.206,1698406,783993,60143
2023-06-02 10:42:05,67.176.52.206,1700642,785184,60230
2023-06-02 10:44:05,67.176.52.206,1702139,785851,60317
2023-06-02 10:46:05,67.176.52.206,1703802,787352,60408
2023-06-02 10:48:05,67.176.52.206,1705345,788425,60501
2023-06-02 10:50:05,67.176.52.206,1707532,789701,60609
2023-06-02 10:52:04,67.176.52.206,1709345,790853,60704
2023-06-02 10:54:05,67.176.52.206,1718064,792936,60791
2023-06-02 10:56:04,67.176.52.206,1753629,797618,60876
2023-06-02 10:58:05,67.176.52.206,1770776,800455,60975
2023-06-02 11:00:04,67.176.52.206,1802769,804728,61070
2023-06-02 11:02:05,67.176.52.206,1856424,811334,61154
2023-06-02 11:04:05,67.176.52.206,1901720,816885,61251
2023-06-02 11:06:05,67.176.52.206,1945982,822334,61339
2023-06-02 11:08:05,67.176.52.206,1975302,826097,61432
2023-06-02 11:10:04,67.176.52.206,1981555,827836,61519
2023-06-02 11:12:05,67.176.52.206,2003287,831200,61629
2023-06-02 11:14:04,67.176.52.206,2008324,832383,61726
2023-06-02 11:16:05,67.176.52.206,2010726,833684,61821
2023-06-02 11:18:04,67.176.52.206,2015572,835113,61915
2023-06-02 11:20:05,67.176.52.206,2030375,837868,62006
2023-06-02 11:22:04,67.176.52.206,2032148,839434,62093
2023-06-02 11:24:05,67.176.52.206,2034135,840360,62176
2023-06-02 11:26:05,67.176.52.206,2038283,841537,62262
2023-06-02 11:28:05,67.176.52.206,2046637,843515,62363
2023-06-02 11:30:05,67.176.52.206,2051219,844522,62453
2023-06-02 11:32:04,67.176.52.206,2054287,845540,62544
2023-06-02 11:34:05,67.176.52.206,2059889,846671,62636
2023-06-02 11:36:04,67.176.52.206,2064547,847957,62732
2023-06-02 11:38:05,67.176.52.206,2069432,850417,62827
2023-06-02 11:40:04,67.176.52.206,2073760,851427,62921
2023-06-02 11:42:05,67.176.52.206,2077026,852373,63017
2023-06-02 11:44:05,67.176.52.206,2090673,854849,63106
2023-06-02 11:46:05,67.176.52.206,2115706,858254,63209
2023-06-02 11:48:05,67.176.52.206,2133734,860903,63299
2023-06-02 11:50:05,67.176.52.206,2151531,863378,63402
2023-06-02 11:52:05,67.176.52.206,2169266,865870,63490
2023-06-02 11:54:04,67.176.52.206,2187590,868351,63574
2023-06-02 11:56:05,67.176.52.206,2205731,870933,63653
2023-06-02 11:58:04,67.176.52.206,2224056,873430,63745
2023-06-02 12:00:05,67.176.52.206,2236213,875223,63836
2023-06-02 12:02:05,67.176.52.206,2247604,876999,63927
2023-06-02 12:04:05,67.176.52.206,2261241,879076,64020
2023-06-02 12:06:05,67.176.52.206,2276226,881246,64108
2023-06-02 12:08:05,67.176.52.206,2293042,883635,64195
2023-06-02 12:10:05,67.176.52.206,2310624,886071,64291
2023-06-02 12:12:04,67.176.52.206,2327907,888522,64441
2023-06-02 12:14:05,67.176.52.206,2345702,891021,64583
2023-06-02 12:16:04,67.176.52.206,2362122,893316,64676
2023-06-02 12:18:05,67.176.52.206,2379662,895900,64769
2023-06-02 12:20:05,67.176.52.206,2397083,898432,64863
2023-06-02 12:22:05,67.176.52.206,2413709,900913,64955
2023-06-02 12:24:05,67.176.52.206,2431836,903468,65043
2023-06-02 12:26:04,67.176.52.206,2447539,905684,65129
2023-06-02 12:28:05,67.176.52.206,2465644,908239,65226
2023-06-02 12:30:04,67.176.52.206,2481657,910530,65320
2023-06-02 12:32:05,67.176.52.206,2498126,912971,65415
2023-06-02 12:34:04,67.176.52.206,2515197,915373,65499
2023-06-02 12:36:05,67.176.52.206,2532258,917758,65591
2023-06-02 12:38:05,67.176.52.206,2548826,920164,65680
2023-06-02 12:40:05,67.176.52.206,2566507,922702,65767
2023-06-02 12:42:05,67.176.52.206,2583870,925223,65869
2023-06-02 12:44:05,67.176.52.206,2601055,927663,65964
2023-06-02 12:46:05,67.176.52.206,2616259,930981,66051
2023-06-02 12:48:04,67.176.52.206,2617015,931722,66143
2023-06-02 12:50:05,67.176.52.206,2620049,933420,66254
2023-06-02 12:52:04,67.176.52.206,2621078,934090,66349
2023-06-02 12:54:05,67.176.52.206,2623018,934987,66441
2023-06-02 12:56:04,67.176.52.206,2634231,936238,66530
2023-06-02 12:58:05,67.176.52.206,2646840,939098,66625
2023-06-02 13:00:05,67.176.52.206,2653492,940957,66714
2023-06-02 13:02:05,67.176.52.206,2656581,941919,66802
2023-06-02 13:04:05,67.176.52.206,2657803,942714,66895
2023-06-02 13:06:04,67.176.52.206,2658829,943621,66987
2023-06-02 13:08:05,67.176.52.206,2660259,944522,67088
2023-06-02 13:10:04,67.176.52.206,2661389,945373,67182
2023-06-02 13:12:05,67.176.52.206,2671391,946732,67290
2023-06-02 13:14:04,67.176.52.206,2677995,948091,67402
2023-06-02 13:16:05,67.176.52.206,2679616,949075,67487
2023-06-02 13:18:05,67.176.52.206,2683549,950912,67587
2023-06-02 13:20:04,67.176.52.206,2684248,951469,67675
2023-06-02 13:22:05,67.176.52.206,2684993,952050,67767
2023-06-02 13:24:04,67.176.52.206,2685573,952469,67854
2023-06-02 13:26:05,67.176.52.206,2686091,952866,67944
2023-06-02 13:28:04,67.176.52.206,2686614,953306,68034
2023-06-02 13:30:05,67.176.52.206,2687184,953771,68129
2023-06-02 13:32:05,67.176.52.206,2687822,954161,68215
2023-06-02 13:34:05,67.176.52.206,2688761,954617,68303
2023-06-02 13:36:05,67.176.52.206,2689425,955018,68399
2023-06-02 13:38:04,67.176.52.206,2690084,955517,68492
2023-06-02 13:40:05,67.176.52.206,2690712,955909,68580
2023-06-02 13:42:04,67.176.52.206,2691358,956322,68671
2023-06-02 13:44:05,67.176.52.206,2691973,956747,68768
2023-06-02 13:46:04,67.176.52.206,2692778,957157,68854
2023-06-02 13:48:05,67.176.52.206,2693237,957597,68949
2023-06-02 13:50:05,67.176.52.206,2693805,957942,69050
2023-06-02 13:52:05,67.176.52.206,2695336,959303,69146
2023-06-02 13:54:05,67.176.52.206,2696379,960385,69229
2023-06-02 13:56:04,67.176.52.206,2697167,960922,69310
2023-06-02 13:58:05,67.176.52.206,2697842,961456,69416
2023-06-02 14:00:04,67.176.52.206,2698835,961951,69516
2023-06-02 14:02:05,67.176.52.206,2700022,962755,69599
2023-06-02 14:04:05,67.176.52.206,2700705,963178,69687
2023-06-02 14:06:05,67.176.52.206,2701348,963550,69781
2023-06-02 14:08:05,67.176.52.206,2702055,963977,69875
2023-06-02 14:10:05,67.176.52.206,2702610,964350,69963
2023-06-02 14:12:05,67.176.52.206,2703198,964738,70068
2023-06-02 14:14:04,67.176.52.206,2703891,965183,70177
2023-06-02 14:16:05,67.176.52.206,2704565,965565,70265
2023-06-02 14:18:04,67.176.52.206,2705274,966104,70355
2023-06-02 14:20:05,67.176.52.206,2705781,966496,70460
2023-06-02 14:22:05,67.176.52.206,2706483,967031,70553
2023-06-02 14:24:05,67.176.52.206,2707145,967451,70639
2023-06-02 14:26:05,67.176.52.206,2707723,967857,70731
2023-06-02 14:28:04,67.176.52.206,2708399,968317,70818
2023-06-02 14:30:05,67.176.52.206,2709106,968739,70916
2023-06-02 14:32:04,67.176.52.206,2709809,969215,71004
2023-06-02 14:34:05,67.176.52.206,2710347,969652,71091
2023-06-02 14:36:05,67.176.52.206,2710899,970037,71189
2023-06-02 14:38:05,67.176.52.206,2711449,970438,71287
2023-06-02 14:40:05,67.176.52.206,2712005,970798,71370
2023-06-02 14:42:04,67.176.52.206,2712604,971196,71457
2023-06-02 14:44:05,67.176.52.206,2713896,972226,71549
2023-06-02 14:46:04,67.176.52.206,2714376,972655,71639
2023-06-02 14:48:05,67.176.52.206,2715087,973202,71731
2023-06-02 14:50:04,67.176.52.206,2715676,973665,71829
2023-06-02 14:52:05,67.176.52.206,2716647,974287,71919
2023-06-02 14:54:05,67.176.52.206,2717258,974768,72005
2023-06-02 14:56:05,67.176.52.206,2718077,975262,72081
2023-06-02 14:58:05,67.176.52.206,2718764,975688,72169
2023-06-02 15:00:04,67.176.52.206,2719163,976008,72265
2023-06-02 15:02:05,67.176.52.206,2719705,976412,72355
2023-06-02 15:04:04,67.176.52.206,2720413,976815,72444
2023-06-02 15:06:05,67.176.52.206,2721568,977761,72537
2023-06-02 15:08:04,67.176.52.206,2745494,982682,72630
2023-06-02 15:10:05,67.176.52.206,2755284,984987,72719
2023-06-02 15:12:05,67.176.52.206,2779991,990144,72827
2023-06-02 15:14:05,67.176.52.206,2790178,992376,72938
2023-06-02 15:16:05,67.176.52.206,2796944,993790,73034
2023-06-02 15:18:04,67.176.52.206,2804044,995378,73127
2023-06-02 15:20:05,67.176.52.206,2811119,996633,73215
2023-06-02 15:22:04,67.176.52.206,2813972,997491,73304
2023-06-02 15:24:05,67.176.52.206,2893952,1009884,73395
2023-06-02 15:26:05,67.176.52.206,3003442,1022679,73480
2023-06-02 15:28:05,67.176.52.206,3104933,1034586,73572
2023-06-02 15:30:05,67.176.52.206,3204898,1046107,73666
2023-06-02 15:32:04,67.176.52.206,3283977,1055693,73755
2023-06-02 15:34:05,67.176.52.206,3293722,1062151,73873
2023-06-02 15:36:04,67.176.52.206,3348041,1079310,74500
2023-06-02 15:38:05,67.176.52.206,3377391,1083971,74593
2023-06-02 15:40:04,67.176.52.206,3409637,1089792,74738
2023-06-02 15:42:05,67.176.52.206,3438712,1094111,74829
2023-06-02 15:44:05,67.176.52.206,3455207,1097150,74919
2023-06-02 15:46:05,67.176.52.206,3456122,1097883,75011
2023-06-02 15:48:05,67.176.52.206,3457180,1098836,75104
2023-06-02 15:50:05,67.176.52.206,3459421,1100357,75209
2023-06-02 15:52:05,67.176.52.206,3482396,1103900,75303
2023-06-02 15:54:04,67.176.52.206,3497574,1107333,75392
2023-06-02 15:56:05,67.176.52.206,3507711,1109271,75482
2023-06-02 15:58:04,67.176.52.206,3518298,1114070,75585
2023-06-02 16:00:05,67.176.52.206,3527862,1118362,75692
2023-06-02 16:02:05,67.176.52.206,3528676,1118883,75784
2023-06-02 16:04:05,67.176.52.206,3530299,1120153,75877
2023-06-02 16:06:05,67.176.52.206,3531395,1120923,75963
2023-06-02 16:08:04,67.176.52.206,3534101,1122464,76057
2023-06-02 16:10:05,67.176.52.206,3535440,1123732,76150
2023-06-02 16:12:04,67.176.52.206,3536029,1124249,76251
2023-06-02 16:14:05,67.176.52.206,3538856,1125934,76364
2023-06-02 16:16:04,67.176.52.206,3540967,1127574,76454
2023-06-02 16:18:05,67.176.52.206,3543915,1129697,76551
2023-06-02 16:20:05,67.176.52.206,3546450,1131432,76653
2023-06-02 16:22:05,67.176.52.206,3548428,1132743,76760
2023-06-02 16:24:05,67.176.52.206,3550941,1134523,76852
2023-06-02 16:26:04,67.176.52.206,3552396,1135649,76938
2023-06-02 16:28:05,67.176.52.206,3553765,1136585,77026
2023-06-02 16:30:04,67.176.52.206,3555149,1137651,77119
2023-06-02 16:32:05,67.176.52.206,3575440,1142558,77229
2023-06-02 16:34:04,67.176.52.206,3613305,1161779,77322
2023-06-02 16:36:05,67.176.52.206,3615058,1163202,77423
2023-06-02 16:38:05,67.176.52.206,3616783,1164448,77514
2023-06-02 16:40:05,67.176.52.206,3621967,1170643,77612
2023-06-02 16:42:05,67.176.52.206,3623547,1171871,77686
2023-06-02 16:44:04,67.176.52.206,3626473,1174160,77790
2023-06-02 16:46:05,67.176.52.206,3628930,1176704,77893
2023-06-02 16:48:04,67.176.52.206,3629817,1177411,77981
2023-06-02 16:50:05,67.176.52.206,3631517,1178543,78095
2023-06-02 16:52:04,67.176.52.206,3661733,1192695,78200
2023-06-02 16:54:05,67.176.52.206,3671212,1197444,78289
2023-06-02 16:56:05,67.176.52.206,3674333,1199967,78372
2023-06-02 16:58:05,67.176.52.206,3675467,1201008,78465
2023-06-02 17:00:05,67.176.52.206,3676732,1201924,78569
2023-06-02 17:02:04,67.176.52.206,3680279,1204516,78651
2023-06-02 17:04:05,67.176.52.206,3692961,1207952,78756
2023-06-02 17:06:04,67.176.52.206,3694523,1209291,78847
2023-06-02 17:08:05,67.176.52.206,3695895,1210438,78944
2023-06-02 17:10:04,67.176.52.206,3697599,1211669,79044
2023-06-02 17:12:05,67.176.52.206,3698926,1212789,79141
2023-06-02 17:14:05,67.176.52.206,3703945,1216699,79245
2023-06-02 17:16:05,67.176.52.206,3705367,1217553,79346
2023-06-02 17:18:05,67.176.52.206,3707286,1219014,79430
2023-06-02 17:20:04,67.176.52.206,3708494,1219867,79527
2023-06-02 17:22:05,67.176.52.206,3709338,1220523,79617
2023-06-02 17:24:04,67.176.52.206,3710619,1221528,79706
2023-06-02 17:26:05,67.176.52.206,3712214,1223894,79792
2023-06-02 17:28:04,67.176.52.206,3713797,1226339,79873
2023-06-02 17:30:05,67.176.52.206,3715632,1228567,79974
2023-06-02 17:32:05,67.176.52.206,3717208,1231507,80064
2023-06-02 17:34:05,67.176.52.206,3719389,1234731,80157
2023-06-02 17:36:05,67.176.52.206,3720783,1237523,80258
2023-06-02 17:38:04,67.176.52.206,3721860,1240058,80343
2023-06-02 17:40:05,67.176.52.206,3723505,1242937,80441
2023-06-02 17:42:04,67.176.52.206,3724674,1245257,80529
2023-06-02 17:44:05,67.176.52.206,3726474,1248180,80624
2023-06-02 17:46:04,67.176.52.206,3728215,1251199,80718
2023-06-02 17:48:05,67.176.52.206,3729823,1254028,80819
2023-06-02 17:50:05,67.176.52.206,3732074,1256781,80929
2023-06-02 17:52:05,67.176.52.206,3733292,1259184,81017
2023-06-02 17:54:05,67.176.52.206,3735034,1262120,81109
2023-06-02 17:56:04,67.176.52.206,3736505,1264596,81187
2023-06-02 17:58:05,67.176.52.206,3737789,1267032,81282
2023-06-02 18:00:04,67.176.52.206,3740153,1270633,81380
2023-06-02 18:02:05,67.176.52.206,3741350,1272967,81464
2023-06-02 18:04:04,67.176.52.206,3743288,1274789,81567
2023-06-02 18:06:05,67.176.52.206,3744883,1275941,81665
2023-06-02 18:08:05,67.176.52.206,3745952,1276854,81760
2023-06-02 18:10:05,67.176.52.206,3747216,1278338,81852
2023-06-02 18:12:05,67.176.52.206,3748806,1280321,81950
2023-06-02 18:14:04,67.176.52.206,3750191,1282983,82057
2023-06-02 18:16:05,67.176.52.206,3752054,1284705,82153
2023-06-02 18:18:04,67.176.52.206,3753340,1287269,82247
2023-06-02 18:20:05,67.176.52.206,3756498,1289280,82342
2023-06-02 18:22:05,67.176.52.206,3757404,1289948,82429
2023-06-02 18:24:05,67.176.52.206,3763866,1292929,82534
2023-06-02 18:26:05,67.176.52.206,3795217,1315541,82754
2023-06-02 18:28:04,67.176.52.206,3797271,1317545,82852
2023-06-02 18:30:05,67.176.52.206,3800141,1319088,82947
2023-06-02 18:32:04,67.176.52.206,3801109,1320070,83043
2023-06-02 18:34:05,67.176.52.206,3806457,1323460,83149
2023-06-02 18:36:04,67.176.52.206,3838002,1341068,83323
2023-06-02 18:38:05,67.176.52.206,3842085,1344481,83419
2023-06-02 18:40:05,67.176.52.206,3845425,1347594,83547
2023-06-02 18:42:05,67.176.52.206,3847951,1349683,83656
2023-06-02 18:44:05,67.176.52.206,3849625,1351152,83762
2023-06-02 18:46:04,67.176.52.206,3850572,1352058,83869
2023-06-02 18:48:05,67.176.52.206,3851531,1352750,84000
2023-06-02 18:50:04,67.176.52.206,3852550,1353440,84101
2023-06-02 18:52:05,67.176.52.206,3853624,1354227,84195
2023-06-02 18:54:04,67.176.52.206,3859934,1358415,84323
2023-06-02 18:56:05,67.176.52.206,3860978,1359222,84418
2023-06-02 18:58:05,67.176.52.206,3871122,1367031,84579
2023-06-02 19:00:05,67.176.52.206,3875246,1369828,84695
2023-06-02 19:02:05,67.176.52.206,3878217,1371537,84784
2023-06-02 19:04:04,67.176.52.206,3879971,1372849,84893
2023-06-02 19:06:05,67.176.52.206,3890711,1376411,84984
2023-06-02 19:08:04,67.176.52.206,3909181,1380031,85079
2023-06-02 19:10:05,67.176.52.206,4031923,1395229,85197
2023-06-02 19:12:04,67.176.52.206,4128753,1406649,85301
2023-06-02 19:14:05,67.176.52.206,4230950,1418727,85400
2023-06-02 19:16:05,67.176.52.206,4346598,1432657,85497
2023-06-02 19:18:05,67.176.52.206,4441869,1444061,85596
2023-06-02 19:20:05,67.176.52.206,4514001,1453383,85695
2023-06-02 19:22:04,67.176.52.206,4525527,1458945,85840
2023-06-02 19:24:05,67.176.52.206,4530562,1462913,85964
2023-06-02 19:26:04,67.176.52.206,4537444,1466627,86056
2023-06-02 19:28:05,67.176.52.206,4541929,1469562,86148
2023-06-02 19:30:05,67.176.52.206,4545748,1472331,86242
2023-06-02 19:32:05,67.176.52.206,4547834,1474029,86339
2023-06-02 19:34:05,67.176.52.206,4554751,1478204,86439
2023-06-02 19:36:04,67.176.52.206,4653336,1490155,86533
2023-06-02 19:38:05,67.176.52.206,4759498,1502537,86627
2023-06-02 19:40:04,67.176.52.206,4849420,1513372,86733
2023-06-02 19:42:05,67.176.52.206,4953636,1525386,86816
2023-06-02 19:44:04,67.176.52.206,5049125,1536630,86913
2023-06-02 19:46:05,67.176.52.206,5150684,1548313,87004
2023-06-02 19:48:05,67.176.52.206,5259993,1560923,87096
2023-06-02 19:50:05,67.176.52.206,5336366,1570023,87205
2023-06-02 19:52:05,67.176.52.206,5389164,1576508,87297
2023-06-02 19:54:04,67.176.52.206,5448340,1583898,87390
2023-06-02 19:56:05,67.176.52.206,5450042,1585070,87483
2023-06-02 19:58:04,67.176.52.206,5452546,1587288,87585
2023-06-02 20:00:05,67.176.52.206,5454076,1588260,87684
2023-06-02 20:02:04,67.176.52.206,5457575,1590917,87777
2023-06-02 20:04:05,67.176.52.206,5462152,1593958,87878
2023-06-02 20:06:05,67.176.52.206,5466373,1597270,87974
2023-06-02 20:08:05,67.176.52.206,5469458,1599674,88075
2023-06-02 20:10:05,67.176.52.206,5475091,1603611,88168
2023-06-02 20:12:04,67.176.52.206,5476096,1604265,88269
2023-06-02 20:14:05,67.176.52.206,5477470,1605162,88368
2023-06-02 20:16:04,67.176.52.206,5479651,1606909,88468
2023-06-02 20:18:05,67.176.52.206,5484991,1610341,88578
2023-06-02 20:20:04,67.176.52.206,5491033,1613834,88666
2023-06-02 20:22:05,67.176.52.206,5512014,1625310,88762
2023-06-02 20:24:05,67.176.52.206,5520673,1628103,88864
2023-06-02 20:26:05,67.176.52.206,5525690,1629576,88957
2023-06-02 20:28:05,67.176.52.206,5530818,1632097,89061
2023-06-02 20:30:04,67.176.52.206,5546396,1635969,89160
2023-06-02 20:32:05,67.176.52.206,5549528,1637560,89259
2023-06-02 20:34:04,67.176.52.206,5555993,1639278,89349
2023-06-02 20:36:05,67.176.52.206,5561546,1640796,89447
2023-06-02 20:38:05,67.176.52.206,5607796,1647108,89546
2023-06-02 20:40:05,67.176.52.206,5634530,1650750,89632
2023-06-02 20:42:05,67.176.52.206,5663333,1654480,89725
2023-06-02 20:44:05,67.176.52.206,5699656,1659144,89808
2023-06-02 20:46:05,67.176.52.206,5730632,1663095,89904
2023-06-02 20:48:04,67.176.52.206,5745277,1665331,89994
2023-06-02 20:50:05,67.176.52.206,5765649,1668102,90097
2023-06-02 20:52:04,67.176.52.206,5786803,1670978,90192
2023-06-02 20:54:05,67.176.52.206,5823296,1675567,90274
2023-06-02 20:56:05,67.176.52.206,5847974,1678874,90367
2023-06-02 20:58:05,67.176.52.206,5860194,1680747,90465
2023-06-02 21:00:05,67.176.52.206,5887848,1684340,90558
2023-06-02 21:02:04,67.176.52.206,5910514,1687483,90643
2023-06-02 21:04:05,67.176.52.206,5936980,1691010,90741
2023-06-02 21:06:04,67.176.52.206,5962113,1694285,90837
2023-06-02 21:08:05,67.176.52.206,5996663,1698694,90928
2023-06-02 21:10:04,67.176.52.206,6040100,1704079,91019
2023-06-02 21:12:05,67.176.52.206,6090842,1710380,91121
2023-06-02 21:14:05,67.176.52.206,6134857,1715924,91223
2023-06-02 21:16:05,67.176.52.206,6169121,1720575,91316
2023-06-02 21:18:05,67.176.52.206,6222957,1749142,91437
2023-06-02 21:20:04,67.176.52.206,6254071,1771332,91585
2023-06-02 21:22:05,67.176.52.206,6261655,1778803,91717
2023-06-02 21:24:04,67.176.52.206,6301585,1792844,91976
2023-06-02 21:26:05,67.176.52.206,6380355,1802879,92057
2023-06-02 21:28:04,67.176.52.206,6411125,1806967,92141
2023-06-02 21:30:05,67.176.52.206,6447388,1811651,92235
2023-06-02 21:32:05,67.176.52.206,6478711,1815652,92326
2023-06-02 21:34:05,67.176.52.206,6495190,1817977,92428
2023-06-02 21:36:05,67.176.52.206,6520008,1821976,92524
2023-06-02 21:38:04,67.176.52.206,6544550,1825297,92615
2023-06-02 21:40:05,67.176.52.206,6552334,1826773,92702
2023-06-02 21:42:04,67.176.52.206,6553134,1827535,92790
2023-06-02 21:44:05,67.176.52.206,6553994,1828311,92874
2023-06-02 21:46:05,67.176.52.206,6564582,1830603,92983
2023-06-02 21:48:05,67.176.52.206,6577046,1832636,93085
2023-06-02 21:50:05,67.176.52.206,6586986,1834261,93190
2023-06-02 21:52:05,67.176.52.206,6596481,1835848,93281
2023-06-02 21:54:05,67.176.52.206,6604879,1837219,93362
2023-06-02 21:56:04,67.176.52.206,6615428,1838840,93451
2023-06-02 21:58:05,67.176.52.206,6627304,1841265,93535
2023-06-02 22:00:04,67.176.52.206,6636756,1842815,93630
2023-06-02 22:02:05,67.176.52.206,6645784,1844335,93719
2023-06-02 22:04:05,67.176.52.206,6654044,1845715,93815
2023-06-02 22:06:05,67.176.52.206,6664175,1847450,93909
2023-06-02 22:08:05,67.176.52.206,6674234,1849076,94000
2023-06-02 22:10:04,67.176.52.206,6684030,1850605,94100
